"time","date","symbol","event","actual","deviation","consensus","previous","day_value","date_time"
"13:30",2022-12-10,"USD","Producer Price Index ex Food & Energy (YoY)(Nov)",0.062,0.83,0.06,0.067,"09",2022-12-10 00:30:00
"13:30",2022-12-10,"CAD","Capacity Utilization(Q3)",0.826,0.39,0.83,0.828,"09",2022-12-10 00:30:00
"15:00",2022-12-10,"USD","Michigan Consumer Sentiment Index(Dec) Prel",59.1,2.55,53.3,56.8,"09",2022-12-10 02:00:00
"15:00",2022-12-10,"USD","UoM 5-year Consumer Inflation Expectation(Dec) Prel",0.03,NA,NA,0.03,"09",2022-12-10 02:00:00
"15:00",2022-12-10,"USD","Wholesale Inventories(Oct)",0.005,NA,NA,0.008,"09",2022-12-10 02:00:00
"18:00",2022-12-10,"USD","Baker Hughes US Oil Rig Count",625,NA,NA,627,"09",2022-12-10 05:00:00
"20:30",2022-12-10,"USD","CFTC Gold NC Net Positions",115100,NA,NA,110000,"09",2022-12-10 07:30:00
"20:30",2022-12-10,"USD","CFTC Oil NC Net Positions",231700,NA,NA,239700,"09",2022-12-10 07:30:00
"20:30",2022-12-10,"USD","CFTC S&P 500 NC Net Positions",203700,NA,NA,204200,"09",2022-12-10 07:30:00
"20:30",2022-12-10,"GBP","CFTC GBP NC Net Positions",28200,NA,NA,36600,"09",2022-12-10 07:30:00
"20:30",2022-12-10,"JPY","CFTC JPY NC Net Positions",66000,NA,NA,67400,"09",2022-12-10 07:30:00
"20:30",2022-12-10,"EUR","CFTC EUR NC Net Positions",124900,NA,NA,122200,"09",2022-12-10 07:30:00
"20:30",2022-12-10,"AUD","CFTC AUD NC Net Positions",40600,NA,NA,44600,"09",2022-12-10 07:30:00
"21:45",2022-12-12,"NZD","Visitor Arrivals (YoY)(Oct)",0.04,NA,NA,0.06,"11",2022-12-12 08:45:00
"23:50",2022-12-12,"JPY","BSI Large Manufacturing Conditions Index (QoQ)(Q4)",3.6,0.15,0.1,1.7,"11",2022-12-12 10:50:00
"23:50",2022-12-12,"JPY","Producer Price Index (MoM)(Nov)",0.006,0.42,0.005,0.008,"11",2022-12-12 10:50:00
"23:50",2022-12-12,"JPY","Producer Price Index (YoY)(Nov)",0.093,1.44,0.089,0.094,"11",2022-12-12 10:50:00
"00:01",2022-12-12,"GBP","Rightmove House Price Index (MoM)(Dec)",0.021,NA,NA,0.011,"12",2022-12-12 11:01:00
"00:01",2022-12-12,"GBP","Rightmove House Price Index (YoY)(Dec)",0.056,NA,NA,0.072,"12",2022-12-12 11:01:00
"06:00",2022-12-12,"JPY","Machine Tool Orders (YoY)(Nov)",0.078,NA,NA,0.054,"12",2022-12-12 17:00:00
"07:00",2022-12-12,"GBP","Goods Trade Balance(Oct)",1.4476e+12,3.56,2.0894e+12,1.5656e+12,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Gross Domestic Product (MoM)(Oct)",0.005,1.39,0.001,0.006,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Index of Services (3M/3M)(Oct)",0.001,0,0.001,0,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Industrial Production (MoM)(Oct)",0,0.33,0.003,0.002,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Industrial Production (YoY)(Oct)",0.024,0.65,0.042,0.031,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Manufacturing Production (MoM)(Oct)",0.007,0.83,0.001,0,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Manufacturing Production (YoY)(Oct)",0.046,0.51,0.063,0.058,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Total Trade Balance(Oct)",1.785e+11,NA,NA,3.135e+11,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"GBP","Trade Balance; non-EU(Oct)",4.823e+11,6.37,1.1309e+12,8.551e+11,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"CNY","M2 Money Supply (YoY)(Nov)",0.124,1.94,0.117,0.118,"12",2022-12-12 18:00:00
"07:00",2022-12-12,"CNY","New Loans(Nov)",1,NA,NA,6.152e+11,"12",2022-12-12 18:00:00
"12:00",2022-12-12,"GBP","NIESR GDP Estimate (3M)(Nov)",0.003,0,0.003,0.003,"12",2022-12-12 23:00:00
"16:30",2022-12-13,"USD","3-Month Bill Auction",0.0427,NA,NA,0.0427,"12",2022-12-13 03:30:00
"16:30",2022-12-13,"USD","6-Month Bill Auction",0.0463,NA,NA,0.0457,"12",2022-12-13 03:30:00
"18:00",2022-12-13,"USD","10-Year Note Auction",0.03625,NA,NA,0.0414,"12",2022-12-13 05:00:00
"18:00",2022-12-13,"USD","3-Year Note Auction",0.04093,NA,NA,0.04605,"12",2022-12-13 05:00:00
"19:00",2022-12-13,"USD","Monthly Budget Statement(Nov)",2.49e+11,NA,NA,8.8e+10,"12",2022-12-13 06:00:00
"20:00",2022-12-13,"NZD","REINZ House Price Index (MoM)(Nov)",0.014,NA,NA,0.002,"12",2022-12-13 07:00:00
"21:45",2022-12-13,"NZD","Food Price Index (MoM)(Nov)",0,0.43,0.001,0.008,"12",2022-12-13 08:45:00
"23:30",2022-12-13,"AUD","Westpac Consumer Confidence(Dec)",0.03,NA,NA,0.069,"12",2022-12-13 10:30:00
"00:30",2022-12-13,"AUD","National Australia Bank's Business Conditions(Nov)",20,0,20,22,"13",2022-12-13 11:30:00
"00:30",2022-12-13,"AUD","National Australia Bank's Business Confidence(Nov)",4,2.29,5,0,"13",2022-12-13 11:30:00
"06:30",2022-12-13,"EUR","Nonfarm Payrolls (QoQ)(Q3)",0.004,0,0.004,0.005,"13",2022-12-13 17:30:00
"07:00",2022-12-13,"GBP","Average Earnings Excluding Bonus (3Mo/Yr)(Oct)",0.061,2.67,0.059,0.058,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"GBP","Average Earnings Including Bonus (3Mo/Yr)(Oct)",0.061,0.23,0.062,0.06,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"GBP","Claimant Count Change(Nov)",30500,5.29,13300,6400,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"GBP","Claimant Count Rate(Nov)",0.039,NA,NA,0.039,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"GBP","ILO Unemployment Rate (3M)(Oct)",0.037,0,0.037,0.036,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"EUR","Consumer Price Index (MoM)(Nov)",0.005,0,0.005,0.005,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"EUR","Consumer Price Index (YoY)(Nov)",0.1,0,0.1,0.1,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"EUR","Harmonized Index of Consumer Prices (MoM)(Nov)",0,NA,0,0,"13",2022-12-13 18:00:00
"07:00",2022-12-13,"EUR","Harmonized Index of Consumer Prices (YoY)(Nov)",0.113,0,0.113,0.113,"13",2022-12-13 18:00:00
"09:00",2022-12-13,"EUR","Industrial Output s.a. (MoM)(Oct)",0.01,0.47,0.004,0.017,"13",2022-12-13 20:00:00
"09:00",2022-12-13,"EUR","Industrial Output w.d.a (YoY)(Oct)",0.016,1.02,0.001,0.005,"13",2022-12-13 20:00:00
"09:40",2022-12-13,"EUR","3-Month Letras Auction",0.01617,NA,NA,0.01369,"13",2022-12-13 20:40:00
"09:40",2022-12-13,"EUR","9-Month Letras Auction",0.02366,NA,NA,0.02363,"13",2022-12-13 20:40:00
"10:00",2022-12-13,"EUR","ZEW Survey – Economic Sentiment(Dec)",23.6,0.13,25.7,38.7,"13",2022-12-13 21:00:00
"10:00",2022-12-13,"EUR","ZEW Survey – Current Situation(Dec)",61.4,0.79,57,64.5,"13",2022-12-13 21:00:00
"10:00",2022-12-13,"EUR","ZEW Survey – Economic Sentiment(Dec)",23.3,0.32,26.4,36.7,"13",2022-12-13 21:00:00
"10:30",2022-12-13,"GBP","10-y Bond Auction",0.03333,NA,NA,0.03426,"13",2022-12-13 21:30:00
"11:00",2022-12-13,"USD","NFIB Business Optimism Index(Nov)",91.9,0.36,90.4,91.3,"13",2022-12-13 22:00:00
"13:30",2022-12-14,"USD","Consumer Price Index (MoM)(Nov)",0.001,1.02,0.003,0.004,"13",2022-12-14 00:30:00
"13:30",2022-12-14,"USD","Consumer Price Index (YoY)(Nov)",0.071,0.86,0.073,0.077,"13",2022-12-14 00:30:00
"13:30",2022-12-14,"USD","Consumer Price Index Core s.a(Nov)",300.07,4.3,300.896,299.47,"13",2022-12-14 00:30:00
"13:30",2022-12-14,"USD","Consumer Price Index ex Food & Energy (MoM)(Nov)",0.002,0.52,0.003,0.003,"13",2022-12-14 00:30:00
"13:30",2022-12-14,"USD","Consumer Price Index ex Food & Energy (YoY)(Nov)",0.06,0.55,0.061,0.063,"13",2022-12-14 00:30:00
"13:30",2022-12-14,"USD","Consumer Price Index n.s.a (MoM)(Nov)",297.711,0.64,298.045,298.012,"13",2022-12-14 00:30:00
"13:45",2022-12-14,"EUR","Current Account n.s.a.(Oct)",5.9e+09,0.34,7.5e+09,1.48e+10,"13",2022-12-14 00:45:00
"13:55",2022-12-14,"USD","Redbook Index (YoY)(Dec 9)",0.059,NA,NA,0.057,"13",2022-12-14 00:55:00
"15:00",2022-12-14,"USD","IBD/TIPP Economic Optimism (MoM)(Dec)",42.9,0.61,41.3,40.4,"13",2022-12-14 02:00:00
"18:00",2022-12-14,"USD","30-Year Bond Auction",0.03513,NA,NA,0.0408,"13",2022-12-14 05:00:00
"21:30",2022-12-14,"USD","API Weekly Crude Oil Stock(Dec 9)",781900000,NA,NA,642600000,"13",2022-12-14 08:30:00
"21:45",2022-12-14,"NZD","Current Account - GDP Ratio(Q3)",0.079,3.81,0.087,0.077,"13",2022-12-14 08:45:00
"21:45",2022-12-14,"NZD","Current Account (QoQ)(Q3)",1.02e+10,0.87,1e+10,5.423e+11,"13",2022-12-14 08:45:00
"23:50",2022-12-14,"JPY","Machinery Orders (MoM)(Oct)",0.054,0.72,0.026,0.046,"13",2022-12-14 10:50:00
"23:50",2022-12-14,"JPY","Machinery Orders (YoY)(Oct)",0.004,0.59,0.026,0.029,"13",2022-12-14 10:50:00
"23:50",2022-12-14,"JPY","Tankan Large All Industry Capex(Q4)",0.192,0.2,0.184,0.215,"13",2022-12-14 10:50:00
"23:50",2022-12-14,"JPY","Tankan Large Manufacturing Index(Q4)",7,0.3,6,8,"13",2022-12-14 10:50:00
"23:50",2022-12-14,"JPY","Tankan Large Manufacturing Outlook(Q4)",6,0,6,9,"13",2022-12-14 10:50:00
"23:50",2022-12-14,"JPY","Tankan Non - Manufacturing Index(Q4)",19,0.98,17,14,"13",2022-12-14 10:50:00
"23:50",2022-12-14,"JPY","Tankan Non - Manufacturing Outlook(Q4)",11,4.17,16,11,"13",2022-12-14 10:50:00
"04:30",2022-12-14,"JPY","Capacity Utilization(Oct)",0.022,0.65,0.022,0.004,"14",2022-12-14 15:30:00
"04:30",2022-12-14,"JPY","Industrial Production (MoM)(Oct)",0.032,NA,NA,0.026,"14",2022-12-14 15:30:00
"04:30",2022-12-14,"JPY","Industrial Production (YoY)(Oct)",0.03,NA,NA,0.037,"14",2022-12-14 15:30:00
"07:00",2022-12-14,"GBP","Consumer Price Index (MoM)(Nov)",0.004,1.51,0.006,0.02,"14",2022-12-14 18:00:00
"07:00",2022-12-14,"GBP","Consumer Price Index (YoY)(Nov)",0.107,0.83,0.109,0.111,"14",2022-12-14 18:00:00
"07:00",2022-12-14,"GBP","Core Consumer Price Index (YoY)(Nov)",0.063,1.83,0.065,0.065,"14",2022-12-14 18:00:00
"07:00",2022-12-14,"GBP","Retail Price Index (MoM)(Nov)",0.006,0.38,0.005,0.025,"14",2022-12-14 18:00:00
"07:00",2022-12-14,"GBP","Retail Price Index (YoY)(Nov)",0.14,0.71,0.138,0.142,"14",2022-12-14 18:00:00
"07:30",2022-12-14,"CHF","Producer and Import Prices (MoM)(Nov)",0.005,2.33,0.004,0,"14",2022-12-14 18:30:00
"07:30",2022-12-14,"CHF","Producer and Import Prices (YoY)(Nov)",0.038,2.25,0.048,0.049,"14",2022-12-14 18:30:00
"08:00",2022-12-14,"EUR","Consumer Price Index (MoM)(Nov)",0.001,0,0.001,0.001,"14",2022-12-14 19:00:00
"08:00",2022-12-14,"EUR","Consumer Price Index (YoY)(Nov)",0.068,0,0.068,0.068,"14",2022-12-14 19:00:00
"08:00",2022-12-14,"EUR","Harmonized Index of Consumer Prices (MoM)(Nov)",0.003,0.98,0.005,0.005,"14",2022-12-14 19:00:00
"08:00",2022-12-14,"EUR","Harmonized Index of Consumer Prices (YoY)(Nov)",0.067,0.29,0.066,0.066,"14",2022-12-14 19:00:00
"09:30",2022-12-14,"GBP","DCLG House Price Index (YoY)(Oct)",0.126,0.03,0.125,0.099,"14",2022-12-14 20:30:00
"10:00",2022-12-14,"EUR","Industrial Production s.a. (MoM)(Oct)",0.02,0.64,0.015,0.008,"14",2022-12-14 21:00:00
"10:00",2022-12-14,"EUR","Industrial Production w.d.a. (YoY)(Oct)",0.034,0.11,0.036,0.051,"14",2022-12-14 21:00:00
"12:00",2022-12-14,"USD","MBA Mortgage Applications(Dec 9)",0.032,NA,NA,0.019,"14",2022-12-14 23:00:00
"13:30",2022-12-15,"USD","Export Price Index (MoM)(Nov)",0.003,0.12,0.004,0.004,"14",2022-12-15 00:30:00
"13:30",2022-12-15,"USD","Export Price Index (YoY)(Nov)",0.063,0.05,0.064,0.069,"14",2022-12-15 00:30:00
"13:30",2022-12-15,"USD","Import Price Index (MoM)(Nov)",0.006,0.34,0.005,0.004,"14",2022-12-15 00:30:00
"13:30",2022-12-15,"USD","Import Price Index (YoY)(Nov)",0.027,0.15,0.026,0.041,"14",2022-12-15 00:30:00
"13:30",2022-12-15,"CAD","Manufacturing Sales (MoM)(Oct)",0.028,3.46,0.02,0.001,"14",2022-12-15 00:30:00
"15:30",2022-12-15,"USD","EIA Crude Oil Stocks Change(Dec 9)",1023100000,3.47,359500000,518700000,"14",2022-12-15 02:30:00
"19:00",2022-12-15,"USD","Fed Interest Rate Decision",0.045,0,0.045,0.04,"14",2022-12-15 06:00:00
"19:00",2022-12-15,"USD","Interest Rate Projections - 1st year",0.051,NA,NA,0.046,"14",2022-12-15 06:00:00
"19:00",2022-12-15,"USD","Interest Rate Projections - 2nd year",0.041,NA,NA,0.039,"14",2022-12-15 06:00:00
"19:00",2022-12-15,"USD","Interest Rate Projections - 3rd year",0.031,NA,NA,0.029,"14",2022-12-15 06:00:00
"19:00",2022-12-15,"USD","Interest Rate Projections - Current",0.044,NA,NA,0.044,"14",2022-12-15 06:00:00
"19:00",2022-12-15,"USD","Interest Rate Projections - Longer",0.025,NA,NA,0.025,"14",2022-12-15 06:00:00
"21:45",2022-12-15,"NZD","Gross Domestic Product (QoQ)(Q3)",0.02,1.36,0.009,0.019,"14",2022-12-15 08:45:00
"21:45",2022-12-15,"NZD","Gross Domestic Product (YoY)(Q3)",0.064,0.74,0.055,0.003,"14",2022-12-15 08:45:00
"23:50",2022-12-15,"JPY","Adjusted Merchandise Trade Balance(Nov)",1,1.63,2,2,"14",2022-12-15 10:50:00
"23:50",2022-12-15,"JPY","Exports (YoY)(Nov)",0.2,0.11,0.198,0.253,"14",2022-12-15 10:50:00
"23:50",2022-12-15,"JPY","Foreign Bond Investment(Dec 9)",6.057e+11,NA,NA,5.271e+11,"14",2022-12-15 10:50:00
"23:50",2022-12-15,"JPY","Foreign Investment in Japan Stocks(Dec 9)",1,NA,NA,3.497e+11,"14",2022-12-15 10:50:00
"23:50",2022-12-15,"JPY","Imports (YoY)(Nov)",0.303,2.5,0.27,0.535,"14",2022-12-15 10:50:00
"23:50",2022-12-15,"JPY","Merchandise Trade Balance Total(Nov)",2,1.54,1,2,"14",2022-12-15 10:50:00
"00:00",2022-12-15,"AUD","Consumer Inflation Expectations(Dec)",0.052,0.79,0.057,0.06,"15",2022-12-15 11:00:00
"00:30",2022-12-15,"AUD","Employment Change s.a.(Nov)",64000,1.05,19000,43100,"15",2022-12-15 11:30:00
"00:30",2022-12-15,"AUD","Full-Time Employment(Nov)",34200,NA,NA,5500,"15",2022-12-15 11:30:00
"00:30",2022-12-15,"AUD","Part-Time Employment(Nov)",29800,NA,NA,14900,"15",2022-12-15 11:30:00
"00:30",2022-12-15,"AUD","Participation Rate(Nov)",0.668,1.16,0.666,0.666,"15",2022-12-15 11:30:00
"00:30",2022-12-15,"AUD","Unemployment Rate s.a.(Nov)",0.034,0,0.034,0.034,"15",2022-12-15 11:30:00
"01:30",2022-12-15,"CNY","House Price Index (Nov)",0.016,NA,NA,0.016,"15",2022-12-15 12:30:00
"02:00",2022-12-15,"CNY","Fixed Asset Investment (YTD) (YoY)(Nov)",0.053,1.13,0.056,0.058,"15",2022-12-15 13:00:00
"02:00",2022-12-15,"CNY","Industrial Production (YoY)(Nov)",0.022,1.58,0.036,0.05,"15",2022-12-15 13:00:00
"02:00",2022-12-15,"CNY","Retail Sales (YoY)(Nov)",0.059,1.11,0.036,0.005,"15",2022-12-15 13:00:00
"04:30",2022-12-15,"JPY","Tertiary Industry Index (MoM)(Oct)",0.002,0.28,0.004,0.004,"15",2022-12-15 15:30:00
"07:00",2022-12-15,"EUR","Wholesale Price Index (MoM)(Nov)",0.009,1.13,0.011,0.006,"15",2022-12-15 18:00:00
"07:00",2022-12-15,"EUR","Wholesale Price Index (YoY)(Nov)",0.149,0.18,0.147,0.174,"15",2022-12-15 18:00:00
"07:45",2022-12-15,"EUR","Business Climate in Manufacturing(Dec)",101,1.02,100,101,"15",2022-12-15 18:45:00
"07:45",2022-12-15,"EUR","Consumer Price Index (EU norm) (MoM)(Nov)",0.004,0.28,0.005,0.005,"15",2022-12-15 18:45:00
"07:45",2022-12-15,"EUR","Consumer Price Index (EU norm) (YoY)(Nov)",0.071,0,0.071,0.071,"15",2022-12-15 18:45:00
"07:45",2022-12-15,"EUR","Inflation ex-tobacco (MoM)(Nov)",0.003,NA,NA,0.01,"15",2022-12-15 18:45:00
"08:30",2022-12-15,"CHF","SNB Interest Rate Decision",0.01,0,0.01,0.005,"15",2022-12-15 19:30:00
"12:00",2022-12-15,"GBP","BoE Interest Rate Decision",0.035,0,0.035,0.03,"15",2022-12-15 23:00:00
"12:00",2022-12-15,"GBP","BoE MPC Vote Rate Cut",0,NA,0,0,"15",2022-12-15 23:00:00
"12:00",2022-12-15,"GBP","BoE MPC Vote Rate Hike",7,5,9,9,"15",2022-12-15 23:00:00
"12:00",2022-12-15,"GBP","BoE MPC Vote Rate Unchanged",2,5,0,0,"15",2022-12-15 23:00:00
"13:15",2022-12-16,"EUR","ECB Rate On Deposit Facility",0.02,0,0.02,0.015,"15",2022-12-16 00:15:00
"13:15",2022-12-16,"EUR","ECB Rate On Main Refinancing Operations",0.025,0,0.025,0.02,"15",2022-12-16 00:15:00
"13:15",2022-12-16,"CAD","Housing Starts s.a (YoY)(Nov)",264200,0.67,255000,264600,"15",2022-12-16 00:15:00
"13:30",2022-12-16,"USD","Continuing Jobless Claims(Dec 2)",167100000,0,167100000,16700000,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"USD","Initial Jobless Claims(Dec 9)",211000,2.27,230000,231000,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"USD","Initial Jobless Claims 4-week average(Dec 9)",2272500,0.08,230000,2302500,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"USD","NY Empire State Manufacturing Index(Dec)",11.2,0.51,1,4.5,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"USD","Philadelphia Fed Manufacturing Survey(Dec)",13.8,0.41,10,19.4,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"USD","Retail Sales (MoM)(Nov)",0.006,2.38,0.001,0.013,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"USD","Retail Sales Control Group(Nov)",0.002,1.43,0.003,0.005,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"USD","Retail Sales ex Autos (MoM)(Nov)",0.002,0.94,0.002,0.012,"15",2022-12-16 00:30:00
"13:30",2022-12-16,"CAD","Employment Insurance Beneficiaries Change (MoM)(Oct)",0.032,NA,NA,0.056,"15",2022-12-16 00:30:00
"14:15",2022-12-16,"USD","Capacity Utilization(Nov)",0.797,0.27,0.798,0.799,"15",2022-12-16 01:15:00
"14:15",2022-12-16,"USD","Industrial Production (MoM)(Nov)",0.002,1.02,0.001,0.001,"15",2022-12-16 01:15:00
"15:00",2022-12-16,"USD","Business Inventories(Oct)",0.003,0.74,0.004,0.002,"15",2022-12-16 02:00:00
"15:30",2022-12-16,"USD","EIA Natural Gas Storage Change(Dec 9)",5e+10,0.06,4.5e+10,2.1e+10,"15",2022-12-16 02:30:00
"16:30",2022-12-16,"USD","4-Week Bill Auction",0.0378,NA,NA,0.0365,"15",2022-12-16 03:30:00
"21:00",2022-12-16,"USD","Net Long-Term TIC Flows(Oct)",6.78e+10,NA,NA,1.177e+11,"15",2022-12-16 08:00:00
"21:00",2022-12-16,"USD","Total Net TIC Flows(Oct)",1.799e+11,NA,NA,3.04e+10,"15",2022-12-16 08:00:00
"21:30",2022-12-16,"NZD","Business NZ PMI(Nov)",47.4,NA,NA,49.3,"15",2022-12-16 08:30:00
"22:00",2022-12-16,"AUD","S&P Global Composite PMI(Dec) Prel",47.3,NA,NA,48,"15",2022-12-16 09:00:00
"22:00",2022-12-16,"AUD","S&P Global Manufacturing PMI(Dec) Prel",50.4,NA,NA,51.3,"15",2022-12-16 09:00:00
"22:00",2022-12-16,"AUD","S&P Global Services PMI(Dec) Prel",46.9,NA,NA,47.6,"15",2022-12-16 09:00:00
"00:01",2022-12-16,"GBP","GfK Consumer Confidence(Dec)",42,0.25,43,44,"16",2022-12-16 11:01:00
"00:30",2022-12-16,"JPY","Jibun Bank Manufacturing PMI(Dec) Prel",48.8,1.44,48,49,"16",2022-12-16 11:30:00
"00:30",2022-12-16,"JPY","Jibun Bank Services PMI(Dec) Prel",51.7,0.42,51.1,50.3,"16",2022-12-16 11:30:00
"07:00",2022-12-16,"GBP","Retail Sales (MoM)(Nov)",0.004,0.98,0.003,0.009,"16",2022-12-16 18:00:00
"07:00",2022-12-16,"GBP","Retail Sales (YoY)(Nov)",0.059,0.37,0.056,0.059,"16",2022-12-16 18:00:00
"07:00",2022-12-16,"GBP","Retail Sales ex-Fuel (MoM)(Nov)",0.003,0.76,0.003,0.007,"16",2022-12-16 18:00:00
"07:00",2022-12-16,"GBP","Retail Sales ex-Fuel (YoY)(Nov)",0.059,0.1,0.058,0.064,"16",2022-12-16 18:00:00
"08:15",2022-12-16,"EUR","S&P Global Composite PMI(Dec) Prel",48,2.58,48.9,48.7,"16",2022-12-16 19:15:00
"08:15",2022-12-16,"EUR","S&P Global Manufacturing PMI(Dec) Prel",48.9,0.71,48.2,48.3,"16",2022-12-16 19:15:00
"08:15",2022-12-16,"EUR","S&P Global Services PMI(Dec) Prel",48.1,1.91,49.1,49.3,"16",2022-12-16 19:15:00
"08:30",2022-12-16,"EUR","S&P Global/BME Composite PMI(Dec) Prel",48.9,2.52,46.5,46.3,"16",2022-12-16 19:30:00
"08:30",2022-12-16,"EUR","S&P Global/BME Manufacturing PMI(Dec) Prel",47.4,1.08,46.3,46.2,"16",2022-12-16 19:30:00
"08:30",2022-12-16,"EUR","S&P Global/BME Services PMI(Dec) Prel",49,3.78,46.3,46.1,"16",2022-12-16 19:30:00
"09:00",2022-12-16,"EUR","Global Trade Balance(Oct)",1.04e+10,NA,NA,1.081e+11,"16",2022-12-16 20:00:00
"09:00",2022-12-16,"EUR","Trade Balance EU(Oct)",2.123e+11,NA,4.583e+11,6.512e+11,"16",2022-12-16 20:00:00
"09:00",2022-12-16,"EUR","S&P Global Composite PMI(Dec) Prel",48.8,2,48,47.8,"16",2022-12-16 20:00:00
"09:00",2022-12-16,"EUR","S&P Global Manufacturing PMI(Dec) Prel",47.8,0.88,47.1,47.1,"16",2022-12-16 20:00:00
"09:00",2022-12-16,"EUR","S&P Global Services PMI(Dec) Prel",49.1,0.86,48.5,48.5,"16",2022-12-16 20:00:00
"09:30",2022-12-16,"GBP","S&P Global/CIPS Composite PMI(Dec) Prel",49,1.41,48,48.2,"16",2022-12-16 20:30:00
"09:30",2022-12-16,"GBP","S&P Global/CIPS Manufacturing PMI(Dec) Prel",44.7,1.6,46.3,46.5,"16",2022-12-16 20:30:00
"09:30",2022-12-16,"GBP","S&P Global/CIPS Services PMI(Dec) Prel",50,1.53,48.5,48.8,"16",2022-12-16 20:30:00
"10:00",2022-12-16,"EUR","Consumer Price Index (EU Norm) (MoM)(Nov)",0.007,0.1,0.006,0.006,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Consumer Price Index (EU Norm) (YoY)(Nov)",0.126,0.09,0.125,0.125,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Consumer Price Index (MoM)(Nov)",0.005,0,0.005,0.005,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Consumer Price Index (YoY)(Nov)",0.118,0,0.118,0.118,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Core Harmonized Index of Consumer Prices (MoM)(Nov)",0,NA,0,0,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Core Harmonized Index of Consumer Prices (YoY)(Nov)",0.05,0,0.05,0.05,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Harmonized Index of Consumer Prices (MoM)(Nov)",0.001,0,0.001,0.001,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Harmonized Index of Consumer Prices (YoY)(Nov)",0.101,0.31,0.1,0.1,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Trade Balance n.s.a.(Oct)",2.65e+10,2.47,4.89e+10,3.44e+10,"16",2022-12-16 21:00:00
"10:00",2022-12-16,"EUR","Trade Balance s.a.(Oct)",2.83e+10,3.04,4.86e+10,3.64e+10,"16",2022-12-16 21:00:00
"13:30",2022-12-17,"CAD","Canadian Portfolio Investment in Foreign Securities(Oct)",1.67e+10,NA,NA,1.04e+10,"16",2022-12-17 00:30:00
"13:30",2022-12-17,"CAD","Foreign Portfolio Investment in Canadian Securities(Oct)",8.46e+10,NA,NA,2.25e+10,"16",2022-12-17 00:30:00
"13:30",2022-12-17,"CAD","New Housing Price Index (MoM)(Nov)",0.002,NA,NA,0.002,"16",2022-12-17 00:30:00
"13:30",2022-12-17,"CAD","New Housing Price Index (YoY)(Nov)",0.041,NA,NA,0.051,"16",2022-12-17 00:30:00
"13:30",2022-12-17,"CAD","Wholesale Sales (MoM)(Oct)",0.021,2.04,0.013,0.002,"16",2022-12-17 00:30:00
"14:45",2022-12-17,"USD","S&P Global Composite PMI(Dec) Prel",44.6,NA,NA,46.4,"16",2022-12-17 01:45:00
"14:45",2022-12-17,"USD","S&P Global Manufacturing PMI(Dec) Prel",46.2,1.36,47.7,47.7,"16",2022-12-17 01:45:00
"14:45",2022-12-17,"USD","S&P Global Services PMI(Dec) Prel",44.4,1.73,46.8,46.2,"16",2022-12-17 01:45:00
"18:00",2022-12-17,"USD","Baker Hughes US Oil Rig Count",620,NA,NA,625,"16",2022-12-17 05:00:00
"20:30",2022-12-17,"USD","CFTC Gold NC Net Positions",125600,NA,NA,115100,"16",2022-12-17 07:30:00
"20:30",2022-12-17,"USD","CFTC Oil NC Net Positions",229600,NA,NA,231700,"16",2022-12-17 07:30:00
"20:30",2022-12-17,"USD","CFTC S&P 500 NC Net Positions",230100,NA,NA,203700,"16",2022-12-17 07:30:00
"20:30",2022-12-17,"GBP","CFTC GBP NC Net Positions",25700,NA,NA,28200,"16",2022-12-17 07:30:00
"20:30",2022-12-17,"JPY","CFTC JPY NC Net Positions",53200,NA,NA,66000,"16",2022-12-17 07:30:00
